date,plantID,SR1_mean,SR1_sd,DoubleDifference_mean,DoubleDifference_sd,Vogelmann1_mean,Vogelmann1_sd,mSR705_mean,mSR705_sd,SRCarter_mean,SRCarter_sd,Maccioni_mean,Maccioni_sd,SR3_mean,SR3_sd,Gitelson_mean,Gitelson_sd,NDVI_MODIS_mean,NDVI_MODIS_sd,Datt4_mean,Datt4_sd,SR4_mean,SR4_sd,SR2_mean,SR2_sd,NDVI_hyper_mean,NDVI_hyper_sd,Vogelmann2_mean,Vogelmann2_sd,mNDVI_mean,mNDVI_sd,NDWI_mean,NDWI_sd,SIPI_mean,SIPI_sd,PRI_mean,PRI_sd,mSRCHL_mean,mSRCHL_sd
2026-07-09,2079,Untagged,3.1106044202240777,0.49691733441328195,0.017176294297919812,0.030366249727946205,1.292624153956288,0.053829408606070925,2.8137963529298426,0.3141007280752352,4.494306127839807,0.9334738738360199,0.5294142238314399,0.04703455116497055,2.7970362752695523,0.3601919953508277,7.032866997093164,1.469277402146819,0.7181655720102392,0.07058016531837907,1.692667601417329,0.37939843537862433,2.4287853583856993,0.3520598151095352,6.023976200698655,1.4896995803786697,0.707177021217184,0.06681529468328538,-0.7040288899902762,0.10151915465907525,0.9688882777128827,0.020827668864015506,0.039498148050923304,0.009573314187517695,0.7759106395388701,0.06529684967819438,0.0266833039161635,0.014828490426450094,38.99471360695102,101.03603921511781
2026-07-09,2085,Tagged,4.170276015784504,NA,0.07446525575789278,NA,1.4554548909218474,NA,4.292835234625653,NA,5.919553583928978,NA,0.6547514923196394,NA,3.567114036035754,NA,11.9183677931247,NA,0.7644769890180718,NA,3.13433801277615,NA,1.9692945921603024,NA,7.2549512594195935,NA,0.7625183663375943,NA,-0.493932896570854,NA,1.014964391611132,NA,0.05545898460227942,NA,0.7751604466583777,NA,0.026366672787465645,NA,-134.65060551557448,NA
2026-07-09,2085,Untagged,4.68254295686344,0.37175527598199726,0.11783027489887835,0.021333956785102658,1.5033973364958326,0.04215877538971564,4.514106990572507,0.38182886604836147,6.8484084686541635,0.5751220862348533,0.6722378130741008,0.023592064808975733,3.8936510161410705,0.27052050326316945,9.651627207146115,0.5494319129661447,0.795133139452609,0.012821243266085885,2.219148171804817,0.2032947535006283,2.1223746260921357,0.08747820391935016,8.561356109016959,0.6369315583191555,0.7955951996110635,0.014841132364523887,-0.6670215124291232,0.031729922495126774,1.0076239625968058,0.004643920756457269,0.03288397494452182,0.005977665078553284,0.8135634749102009,0.012524384857290993,0.026152847347640024,0.006043783439252048,-603.8249224971187,878.4649625364808
2026-07-09,2091,Tagged,3.7205501035765085,0.18261703954084052,0.05899833348101202,0.009527415162644253,1.3850550145813014,0.019845228274598628,3.345561256632343,0.14056936646856846,5.426907446923943,0.38386264137820636,0.5974139702394566,0.013555589046469226,3.381913344681379,0.11694369558549665,7.9861334904306736,0.4918587312844863,0.7678115918643308,0.017281838921845014,1.8131898770706665,0.12929535216457602,2.4691303220482412,0.2085587036610812,7.281601062016529,0.7165075537065763,0.7627037834866204,0.020852288170452808,-0.6862709051737181,0.015607483491790086,0.9790648329204862,0.004749329327004164,0.05981594937542114,0.002098144726132052,0.8193315201837146,0.021171688851641574,0.018872215912036847,0.002456639458247576,98.17410079434256,20.35171598675682
2026-07-09,2091,Untagged,3.919490946688565,0.6308614813951108,0.06565008629873154,0.03830367027008359,1.4087089426697736,0.0877345745753709,3.547216982755385,0.7458143646641958,5.694055803852686,0.8665105482074594,0.6084085372974726,0.05720415542893817,3.6760767736041484,0.6519971495605439,8.52610844682656,1.2984086442512441,0.781432159749099,0.0259171334240703,2.038649613687872,0.6145337842632275,2.479136305269349,0.343222601747008,7.50358955634552,1.0158034230027673,0.766236668669016,0.03476466022828376,-0.6684841783659817,0.027776820275040744,0.9713119309801993,0.012790170128042911,0.06567199784747774,0.012741931053557792,0.8274925621517307,0.021419005393249948,0.01926179055248142,0.004283096570399077,76.32258832646937,20.20972695189341
2026-07-09,2111,Tagged,3.3183295137535023,0.2712225848455917,0.10750098693163425,0.0230846272150294,1.4401530140277115,0.047071812082266795,4.814659633621322,0.7055041707115836,4.204797145483216,0.4322082829035848,0.671261646498526,0.031735193441770955,3.1919687463522197,0.4484613654256071,6.477646636053969,0.6355616204507922,0.6692836922046349,0.045367965719897464,2.6671420384875417,0.2438385885868673,1.6328887640253873,0.1489193204280372,4.8173957271598455,0.5691369849908647,0.6644020869549127,0.03457171596666986,-0.7343322944454342,0.03649308962295003,1.0598226459954279,0.061488037992251075,0.10282683844077392,0.012138197132135922,0.6615457446701937,0.060533984911615345,0.010051184651315047,0.009995943373363871,-158.9631904861814,218.89017400096776
2026-07-09,2111,Untagged,3.177720859825897,0.11117323268426642,0.09284667935587855,0.020267620737382364,1.4238352354224972,0.030679451403413986,4.633462640297234,0.4974337588249567,3.986807434731362,0.19722839009388202,0.6673470233884317,0.027350231962132262,2.9701449787358962,0.13943176710082242,6.963220580968498,0.7557004262298118,0.6478385615134997,0.020807935281862776,2.924635389376235,0.4383035845964748,1.5937612369616683,0.14413673949861777,4.5561649143659295,0.3439058028671613,0.6506336186676617,0.020673245469222955,-0.6658184101216943,0.07744346201520332,1.0531623981018274,0.03259623822678857,0.07984428197464835,0.023214643549914746,0.6501841202452294,0.03453835016282406,0.009519993560320609,0.006948543385159428,-59.20949135353497,44.840532652058094
2026-07-09,2129,Tagged,5.923808767823318,0.5200169330319262,0.16983331742743255,0.03014067504724765,1.6049353322257605,0.0702683555561581,4.8939987885315714,0.5191580036238868,9.180186790539901,0.6194927218948965,0.7062789914022642,0.032145720806184525,5.773750190630601,0.7375428507717426,10.439417644760045,1.158689208040707,0.8671194074915894,0.01302234304979688,2.2668438007172034,0.426866889383097,2.4647726747053915,0.2088031891094297,11.596528584763623,0.5729885130531217,0.8464949758461062,0.006607788358508888,-0.7449876615204638,0.04554697551232985,0.9756665966190003,0.0075488085890125485,0.05890935618962379,0.011680644246177197,0.8861677637546765,0.011570983356512545,0.016367915090961326,0.009852622332438507,87.59464215615967,26.21373736153891
2026-07-09,2129,Untagged,5.012236100469584,0.8477871173856625,0.12940187038498382,0.06327221688587145,1.5186692319180866,0.11627451857355836,4.249003964600933,0.9259567964497469,7.746510676401478,1.3417025688058957,0.6593148911887077,0.07532392293280163,4.666967501131507,0.8671271493707303,8.86672763069891,1.4432524512292517,0.8411212504329478,0.027824958001543918,1.8441826463528126,0.5992070838973967,2.6917083989683674,0.5625948985265357,10.272374136308972,1.7598201269665763,0.8241723811198356,0.026233638864226017,-0.7738277298496092,0.03677399756961731,0.9748471369047561,0.005156213841076943,0.05660869259724026,0.007623271830178348,0.8724838623791004,0.021822819253115536,0.018232831163901342,0.007291537579277775,81.49886965594345,16.376158568832064
2026-07-09,2139,Tagged,2.048683963432009,0.1422570724194023,0.09952690738964376,0.01312863961747458,1.278868791870034,0.025543829145210202,4.304889125474683,0.24515104134492657,2.2806576200698947,0.18782682678726323,0.6758882160130926,0.01462932955142252,2.0779327194197728,0.14970508518366513,3.235782018302932,0.3770852571635735,0.4223287873410022,0.037883685905846134,2.3015306128172344,0.2567978457032644,1.1931960285730054,0.032872909064453185,2.3822400268794977,0.2130216789495325,0.42046443154346075,0.03650393477569195,-1.0121046973789753,0.09812239620560127,0.9890311096816705,0.007246142593440959,0.05120154047875597,0.0067154725887938055,0.4321772974672913,0.03937999041499508,-0.005049499553288322,0.0019674002355853436,-1412.6630850263355,3505.735538715598
2026-07-09,2139,Untagged,1.9683046735347371,0.11556852159244478,0.0973814873927334,0.02401938198705814,1.2654458115929252,0.034630192266750376,4.3328794771061725,0.565888109785947,2.1765171833626096,0.13516968528046489,0.6693348459916821,0.03624167101753097,1.9628978754155308,0.12629280144822394,2.9499431271991954,0.20095378644369657,0.40192096266309646,0.02630537947748544,2.1029375466651845,0.16547376330465818,1.1860892605886948,0.026105838323143865,2.2706463088813345,0.13859946172251972,0.4006180541666448,0.026232570849255423,-1.0703223271403484,0.039469771273809864,1.0034903469190675,0.012841536814636685,0.0654532411161936,0.011910744291782448,0.4092193213289354,0.023926410515087666,-1.7362661495428882e-4,0.0063174113942745524,-1316.1755811598182,3959.1846901257136
2026-07-09,2144,Tagged,3.772164490254814,0.12847162278488267,0.06721622378349665,0.008426591364025748,1.4049498565929073,0.01860663872414359,3.436802043574132,0.16055045018424774,5.436803204894646,0.20605462398096883,0.6166873934713136,0.013027922402941802,3.5868415756208187,0.09839234066999554,8.622411488185147,0.25536664615733506,0.7643190560562592,0.007983186407288338,2.2663132946743603,0.1095294473734566,2.2434435849435714,0.0789716595071066,6.971990524453542,0.3050038119045166,0.7570602055280203,0.010856519312979835,-0.636225034260987,0.004973314640061717,0.9611555819779417,0.011177632909507991,0.049847960174529346,0.003474582263996636,0.8184011717855212,0.004995272308446081,-0.001580069094364126,0.00492587667034282,53.86755264029302,15.120770152678102
2026-07-09,2144,Untagged,3.6397698190061716,0.24833558515063095,0.057500650760908,0.015300798973277975,1.3837008724398865,0.03458717204627142,3.2977847163472642,0.2359977599793922,5.286216436730615,0.3773701292055584,0.5995083808452556,0.02457257583332456,3.2931006452969167,0.255794568075811,8.295254896558554,0.7133675370562772,0.7539836747849675,0.015571104245688297,2.016926698283453,0.17149034393529083,2.3087255963453424,0.08377351809202163,6.929512162214539,0.44326475627074563,0.75464853454689,0.01425727578228893,-0.6478995573128148,0.031242360988698533,0.968098175906342,0.008964979774458546,0.05626305243165703,0.007934118179778744,0.8141036954845525,0.010318294649983713,0.004626566582481958,0.006116547968855238,65.74207165321069,17.243182963425184
2026-07-09,2233,Tagged,2.0091887750053408,0.17769604138630488,0.07032534900763639,0.03690227843322351,1.2714393479524586,0.050628365716088086,3.793566287216189,0.4674736632747881,2.24881071990205,0.22868115285764967,0.6557397492792542,0.054754507303253985,2.031233396283089,0.18035451850233886,4.30950392541356,1.1777619639656387,0.4277238001938925,0.04465753170193816,3.008193789736184,0.9854959626788323,1.2287005990806843,0.06407586115457609,2.3726010640031188,0.2573665128786697,0.4184506592444477,0.04364864857660142,-0.7833990340079378,0.18769788265035794,0.9570946887025544,0.024120416146422727,0.057853401018898826,0.021984675866940816,0.44275602277148685,0.04417824617072981,8.812849024388023e-4,0.0015631747445537137,71.08392721828857,63.6811073449696
2026-07-09,2233,Untagged,2.0848842326987342,0.21737007098800537,0.060871983747827714,0.030324004330199546,1.3188829032953553,0.041132456387186205,6.871497324031249,2.530733533742715,2.285554393895716,0.3030483007687289,0.7253101377689467,0.042198354162750036,2.033938617784583,0.20997774100114638,8.29137396203961,3.6076541345835955,0.4228596078128497,0.06657897245198664,6.083075737805506,3.0014014063152326,1.1717438817898913,0.09184008719696854,2.3630228265039714,0.36614831246146223,0.4111112635972903,0.06131133978491834,-0.46564477559435313,0.21117594697357303,1.0586821073128885,0.0891012383419202,0.104082801571118,0.09690650974125689,0.4061606710353909,0.07706553327621482,0.01694002341675921,0.007666880894312458,16.111506519668986,325.39007122717123
2026-07-09,2234,Tagged,2.932578886880609,0.5957304482407678,0.028730229888822564,0.027089516121778418,1.30652907066755,0.05865447704941887,3.3253025841934547,0.5118437867589262,3.9148686681921885,0.9826057529897032,0.5620345192079838,0.06471997321548478,2.618918212950878,0.5521397075168627,8.140685772559793,3.0006301397736412,0.6539374797182289,0.07761459479873178,2.7043214781892058,0.9801621323813661,1.8298570158439538,0.12140894758247521,4.74811441946409,1.137197643313943,0.6458710687845811,0.07756274593909282,-0.5936635673304093,0.14912895145341679,1.059275663532326,0.15262575327626055,0.04333926549062876,0.031236962544122927,0.6591855916320919,0.1018326324192336,0.02233508214898,0.010226462503221163,-361.3799457307317,1195.6126806126
2026-07-09,2234,Untagged,3.0861166978289365,0.5303286463501272,0.030882522897008536,0.04384301761921648,1.3134447119041428,0.07313832346280782,3.4808286580511236,0.9115027543810027,4.192464476697103,0.8261799714807438,0.5698518239892119,0.0780699289593099,2.7667187537232234,0.43638876081152095,8.564191450173148,3.2243005136556984,0.6841268516148437,0.055356261900779205,2.901853288466867,1.855143524609008,1.903145176970503,0.2588909257572842,5.100332570705009,0.9885311355600379,0.6704374231747162,0.057211971091721284,-0.6044308178041731,0.16182801157220025,1.0122807432692578,0.034442626148895386,0.04876161014136755,0.029048748318864347,0.6920518047320892,0.05607994171332155,0.02677318364407165,0.005739619894628794,-266.50620654508475,1366.2236984949764
2026-07-09,2274,Tagged,3.530843028675433,0.09825066572287403,0.1413857701077182,0.01012729860285892,1.4705421126504963,0.015508490995536124,4.579047115591833,0.5464445929696143,4.507650632253468,0.1570615497659021,0.6879799563097098,0.00961931710476847,3.3806952421782466,0.22580159782109832,5.93707984044556,0.16527873628804876,0.6903503120100591,0.011426739479050367,2.4675401190873396,0.16402236350495084,1.5832223646123071,0.0390962292437287,5.133775738863889,0.1920069036064865,0.6860035615196967,0.010599299058001273,-0.8367150451864023,0.021343959321840265,1.0000677141594099,0.0795489579639582,0.041564272376894314,0.00691908307016327,0.7078541894613632,0.044898742357297385,0.006187763869074223,0.010310675678856851,42.07851173464705,32.800765299223954
2026-07-09,2274,Untagged,3.3940815467566554,0.3645691498737919,0.10821258276829014,0.027084531418812462,1.4163284611100038,0.05025943094971985,3.8860927436089936,0.47225032334126016,4.440515016610514,0.5988539118407524,0.6575744772195771,0.04476660989835219,3.159911348489874,0.3249195282729273,6.057653795954901,0.5098326347875348,0.6840746052768198,0.05262129537088898,2.3585211083234823,0.6347010483295147,1.671516740627082,0.18660607734264145,5.168777321922893,0.8006515778432652,0.6811479782040087,0.05010517458892498,-0.8133000027848181,0.07546563045384536,0.9564828373787904,0.019770766998188326,0.041662361215637496,0.00861275929655006,0.7285049974370434,0.046793385453317404,0.007544156481316334,0.00608934787894573,51.933888257451486,19.823040320834973
2026-07-09,2286,Tagged,3.9912566417157995,0.5727235426942587,0.059530693727340676,0.04012248504915455,1.368941711561004,0.07109227087353333,3.4307368762117365,0.5867487530808768,5.95715316612891,0.6930478614613164,0.5911353841549911,0.06450947099854026,3.9083119646122912,0.5861927046595254,8.472832132880544,1.5357905502971336,0.799041201331929,0.012218149559972137,2.144745253446908,0.622451430264624,2.346006811928306,0.39343126204568213,7.529816309239034,0.2973762557824365,0.768519656975797,0.008356175162622296,-0.7064412524164748,0.06606087294764797,0.9574966700005588,0.009279512773316808,0.03607362632571847,0.00787069824103302,0.8263677284044327,0.005345305192538277,0.027080110994489582,0.01174254495930593,48.480402342167416,14.049270020339572
2026-07-09,2286,Untagged,3.8695167872092124,0.40387227465271763,0.0542039750254885,0.02679972056848124,1.34844112478165,0.04622703587595633,3.290898071959765,0.37424912358234463,5.872085065520854,0.5755444178982795,0.579287298888431,0.04189822549718695,3.6716557214817827,0.3653763370453268,7.978145779816998,0.985868914436596,0.7919433212131276,0.015265525325515412,1.9032970094451684,0.3276541634900716,2.3492091639063797,0.22377860148999554,7.576208377207285,0.5089217993932745,0.7697453097650502,0.014230114044099742,-0.7317197516159156,0.040206497134732726,0.9632335027677902,0.0076360588801786,0.037140048912060596,0.004245915192560117,0.8223891443687474,0.011815686358876039,0.02073542985636109,0.009588417096042414,55.7293830764738,12.751848853102109
2026-07-09,2298,Tagged,5.360130115323119,0.32133857519587805,0.15430682610945456,0.010135025787939053,1.5685007721371806,0.019412234380172984,4.62823815141201,0.2465696385541206,8.190756284363479,0.6317330346103036,0.6954598968274833,0.010750027205360531,4.967428752117996,0.19063247994926985,9.59634685311759,0.9983029406231655,0.8462434847576562,0.011945008441461073,2.1307924101996654,0.25371731590550106,2.3628937683617366,0.17192599031829345,10.447223213590023,0.8994364648427826,0.831559650828517,0.012506350800936072,-0.746402282299944,0.04275267930117964,0.9789254677318091,0.0063820175380033565,0.08339920926599506,0.004631808809726371,0.868484604999507,0.0134070203766861,0.01349645730457878,0.005859439167255395,100.57492085166234,28.447972178029165
2026-07-09,2298,Untagged,5.344788235430325,0.8335870200453466,0.13048702230477074,0.047095111949298586,1.574314682784471,0.08791863876887368,4.753674232017638,0.7554220362658975,8.073159297176673,1.4754830534793966,0.6961298422924815,0.0496603728486458,5.088415601500551,0.8076612475757265,11.744626046430836,2.60380274491435,0.8433053377083047,0.039071285227656155,2.9930659115973457,1.6775912771444106,2.3809436638465535,0.516391649882783,10.207199956812543,1.987061205091027,0.8217149530932906,0.038302424504146615,-0.6257193532247204,0.12912791184182912,0.9759680073904304,0.012176917792528384,0.0592331281085492,0.024146024434502804,0.8612611957582881,0.041889698405034745,0.018279940152695875,0.007592390539148555,110.53062594973501,67.67738503924588
2026-07-09,2404,Tagged,4.215157630388447,0.12854197121857086,0.08315934246329501,0.006070618634218825,1.4417064681307272,0.010277934922595605,3.8213019299185347,0.13993373464974945,6.246985724811381,0.31317843976916954,0.6321557710989149,0.010742340124173773,3.846674944278483,0.05843416314591081,9.423431374889386,0.9527509086002527,0.7994980051958295,0.015710845679939626,2.189053313796975,0.41470068303835783,2.3706743293986494,0.1889493657056503,8.03152514832524,0.564788801485417,0.781921504954228,0.013723161122498261,-0.6428310575411358,0.0748328368593548,0.9884747481746128,0.004736571739169525,0.032128080447790766,0.008985475120256756,0.8194880452906141,0.016175374672549175,0.02464519135401568,0.002194055085205358,194.5354735662432,68.08360884915747
2026-07-09,2404,Untagged,4.3599036884250255,0.3236303947620617,0.0892924517847332,0.022469950020851552,1.4382894068307503,0.041494246005479726,3.8071147319130567,0.32188451210104224,6.699146431779657,0.4833973965549757,0.6259903539880504,0.029022386092418705,3.6978165724324805,0.2555310801635688,8.77711299901968,0.6128902662635531,0.8082469224570592,0.010537722862398902,1.7127582141508082,0.24969432951056358,2.5349199830220575,0.18970970111607027,8.974933157456807,0.5678764513235484,0.8032988526543923,0.011981471230967948,-0.7091751264424913,0.04173288787433897,0.9987947588161054,0.005377495892649326,0.03254924738895012,0.00396128469660087,0.833127608006285,0.012881728079097887,0.030239680767949854,0.004035183201167039,1190.0668495031741,2990.4252244840914
2026-07-09,2417,Tagged,4.417310839772761,0.3609686773301652,0.10114044172850781,0.02218055755888518,1.4631074855044737,0.0503382051485043,4.088961770828322,0.46194029145230897,6.54577907308607,0.5049228518391603,0.6467229727315968,0.03216755150494523,3.9200167385724507,0.3054133919765778,8.940002290140207,0.7850978049290003,0.8024379676367143,0.007698895176753688,2.0516688840944677,0.2947610780115218,2.2892969487715167,0.15710621739503958,8.320911264694228,0.4726975681585881,0.7901854956808659,0.0128101895257617,-0.6956804247292901,0.028151686754130975,0.9972499251596341,0.011186326211711643,0.03500407773571344,0.005892887265371782,0.8185011402029229,0.007855320726555218,0.023689135586393368,0.0016870007060389653,42.244928958889304,398.17343056992064
2026-07-09,2417,Untagged,4.33362646144403,0.4553407016133508,0.08969186285344527,0.024422290171586557,1.4492584782803422,0.0599796459950807,3.9878838483961734,0.5613374530553352,6.4765560688671355,0.6192459845679428,0.6355871054208656,0.04037710154992018,3.744865586536461,0.3883447666162213,9.143216898953028,1.4941636038853445,0.7988825583172847,0.016149962925429282,1.986234962829927,0.474429911305845,2.373964083664778,0.22481756308965012,8.410924503562667,0.49473006472678055,0.7925029091840354,0.011904701926466673,-0.6792926290590086,0.064355961781121,1.0042872647367118,0.009005735649676463,0.03731807677411625,0.008331986979712349,0.8178314788474422,0.00967807089898946,0.02814609773392369,0.008558639613890561,296.119166404433,1256.2984434475043
2026-07-09,3,Tagged,2.0571466981014908,0.09776970149405045,0.11269848264184237,0.012825810125909802,1.2996572934495065,0.0223024757329095,4.66800864202917,0.29790553546607085,2.27256660725824,0.12478464779613346,0.702783167318997,0.014696816026263281,2.0875455805929075,0.09502665374837901,3.2873132685531825,0.17471395551601626,0.4225118559898792,0.02514883884236166,2.413494209542893,0.17886549529257822,1.1735543851878953,0.021199363557709378,2.3573517640011508,0.13895720970675982,0.42046921606426885,0.02544389835059704,-0.9809894170065472,0.05707267787270063,0.9894091652107144,0.028694957457601547,0.05643354662380807,0.002362963779247594,0.4312612927589915,0.02871613970360905,-0.004724652029801592,0.0029336068888320133,-194.51526832621187,314.73178870000925
